transaction_id,customer_id,product_id,product_name,quantity,unit_price,total_amount,transaction_date,brand,rating,customer_segment
TXN009053,10362,9845151,"Hộp mực máy in HP 85a (Cartridge, catrich, toner 85a, 1102, 1212, 1132)",1,116500.0,116500.0,2025-05-13 13:53:07.972363,NC,4.8,Occasional
TXN005063,10133,4780917,Sách Người Đua Diều (Tái Bản 2018),1,138888.0,138888.0,2025-07-14 13:53:06.612357,,4.8,Regular
TXN009633,10417,276985445,"USB Bluetooth 5.3 TP-Link UB500 Plus Chuẩn Bluetooth Mới nhất, Nhanh Hơn, Mạnh Mẽ Hơn - Hàng chính hãng",2,156000.0,312000.0,2025-02-24 13:53:08.216353,TP-Link,0.0,One-time
TXN000796,10015,272888010,Sách Sống Khai Vấn - Sống Tỉnh Thức,1,363750.0,363750.0,2025-05-13 13:53:05.122353,,4.8,VIP
TXN004246,10102,274560616,"Máy tính bảng học tập thông minh Nexta Edutab Kid cho bé từ 5-8 tuổi - quản lý thời gian cho trẻ - 1 đổi 1 trong vòng 30 ngày, bảo hành 12 tháng",2,4485000.0,8970000.0,2025-01-05 13:53:06.341371,Nexta,5.0,Regular
TXN008073,10290,277174952,Điện Thoại Xiaomi Redmi Note 14 Pro 8GB/256GB - Hàng Chính Hãng,1,6679000.0,6679000.0,2025-06-09 13:53:07.613349,Xiaomi,0.0,Occasional
TXN008164,10298,278630285,Apple iPhone Air,1,29490000.0,29490000.0,2025-10-04 13:53:07.642349,Apple,5.0,Occasional
TXN005091,10134,23691807,Ổ cứng HDD Western Digital 1TB Blue 3.5 inch - Hàng nhập khẩu,1,3150000.0,3150000.0,2025-05-15 13:53:06.622353,WD,0.0,Regular
TXN009552,10399,277599506,Sách Đôi mắt của Mona,1,211460.0,211460.0,2025-10-03 13:53:08.184351,,4.7,Occasional
TXN002465,10044,273412211,"Điện thoại Xiaomi Redmi 13C (4+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2,8225000.0,16450000.0,2025-02-14 13:53:05.686354,Xiaomi,0.0,VIP
TXN000089,10001,278159875,Sách Người Ăn Chay,1,265255.0,265255.0,2025-08-29 13:53:04.855352,,4.5,VIP
TXN007754,10265,271518926,Sách Dám bị ghét,2,85014.0,170028.0,2025-03-16 13:53:07.511369,,5.0,Occasional
TXN002349,10041,11251951,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,1,2375000.0,2375000.0,2025-07-19 13:53:05.640353,Panasonic,5.0,VIP
TXN004002,10095,8608925,Hộp mực dành cho máy in Laser Brother HL-L2321D.,1,172500.0,172500.0,2025-06-22 13:53:06.258352,OEM,5.0,Regular
TXN006221,10177,71345381,Sách Thay Đổi Cuộc Sống Với Nhân Số Học - Lê Đỗ Quỳnh Hương,1,255600.0,255600.0,2025-05-22 13:53:07.005367,,4.8,Regular
TXN008928,10353,164318603,Điện thoại bàn Panasonic KX-TGF310 hàng chính hãng,1,2350000.0,2350000.0,2025-08-14 13:53:07.924353,Panasonic,5.0,Occasional
TXN004615,10116,278064377,Sách Tĩnh Lặng Là Dáng Vẻ Đẹp Nhất Của Bạn,1,102465.0,102465.0,2025-06-29 13:53:06.462370,,5.0,Regular
TXN004044,10097,278123405,Sobotei Dinh Thự Ma Ám,2,58500.0,117000.0,2025-04-27 13:53:06.275353,,5.0,Regular
TXN005748,10157,3954355,Sách Yêu Những Điều Không Hoàn Hảo,1,164775.0,164775.0,2025-11-02 13:53:06.853361,,5.0,Regular
TXN002200,10039,277311630,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,1,6722500.0,6722500.0,2025-06-21 13:53:05.587380,Xiaomi,5.0,VIP
TXN006067,10171,277997247,Sách Ba Đứa Trẻ Và Người Thủ Thư Tốt Bụng,4,177210.0,708840.0,2025-03-10 13:53:06.957369,,5.0,Regular
TXN003556,10079,274844704,Sách Trong Đầu Có Giấu Con Voi,3,208500.0,625500.0,2025-05-11 13:53:06.046353,,4.7,Regular
TXN005970,10166,271423011,Ổ Cứng Di Động SSD Siêu nhỏ Transcend ESD310 512GB USB 3.2 Gen2x1 TS512GESD310 - Hàng Chính Hãng,1,2284500.0,2284500.0,2025-04-19 13:53:06.923369,Transcend,5.0,Regular
TXN001618,10030,277412034,Sách Song Ngữ Lời Thì Thầm Trong Tổ Ấm - Whispers In The Home - Chính Hãng + Mã File Nghe,1,432500.0,432500.0,2025-09-14 13:53:05.394353,,5.0,VIP
TXN006461,10188,273559020,Máy tính bảng Kindle Fire HD10 2023 13th - 32Gb - Hàng chính hãng,1,5985000.0,5985000.0,2025-04-12 13:53:07.090358,Kindle,5.0,Regular
TXN001781,10033,210277880,Sách Con người và Biểu tượng - Man and his symbols,1,693450.0,693450.0,2024-12-16 13:53:05.451373,,4.8,VIP
TXN009513,10395,277809376,Sách Tư duy dã tràng - Tim trí giao tranh,1,120000.0,120000.0,2025-05-11 13:53:08.169351,,5.0,Occasional
TXN001497,10028,271128271,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,1,9447500.0,9447500.0,2025-05-13 13:53:05.356353,OPPO,4.5,VIP
TXN005339,10142,275175751,Combo 5 Mực nạp Brother 2280 2385 1010 B022 dành cho HL 2240 2270 2321 L2300D L2305W L2320D L2340DW L2360DW L2380DW DCP 7060 7065 L2520DW L2540DW MFC 7360 7362 7470 7860 L2680W L2700DW L2705DW L2707DW L2720DW 7535DW Hàng chính hãng Alpha Cartridge,1,240000.0,240000.0,2025-08-08 13:53:06.713349,Alpha Cartridge,4.5,Regular
TXN009864,10469,273407953,Sách Combo 2 Cuốn : Những tâm thư gửi chính mình + Những lá thư du hành thời gian - SBOOKS,1,131144.0,131144.0,2024-11-20 13:53:08.294351,,5.0,One-time
TXN006322,10182,271379451,Sách Lý Thuyết Trò Chơi,2,171840.0,343680.0,2025-05-04 13:53:07.045369,,4.7,Regular
TXN006694,10196,278500947,Điện Thoại Realme C71 4GB/128GB - Hàng Chính Hãng,1,4588500.0,4588500.0,2025-09-01 13:53:07.165358,Realme,0.0,Regular
TXN002743,10048,275621667,Hộp mực máy in HP 137fnw (có chip) hàng nhập khẩu - Dùng cho máy in HP Laser MFP 137fnw - Cartridge 107A / W1107A mới 100% [Full Box] ,1,450000.0,450000.0,2024-12-05 13:53:05.777358,Viet Toner,0.0,VIP
TXN000109,10001,275453546,"Hộp mực TN 2385 -dành cho Brother HL-L2321D HL-2361DN HL-2366DW MFC-L2700dw MFC-L2701DW 2300D/2320D/L2340DW/L2360DW/L2380DW/L2321D/L2361DW DCP-L2520DW/L2540DW MFC-L2700DW -Chất lượng cao Mới 100%, Full hộp Hàng chính hãng Alpha Cartridge ",1,262500.0,262500.0,2025-03-13 13:53:04.860352,Alpha Cartridge,5.0,VIP
TXN004853,10125,164213695,Điện thoại bàn Panasonic KX-TGB110 hàng chính hãng,1,1275000.0,1275000.0,2025-06-08 13:53:06.542353,Panasonic,5.0,Regular
TXN004993,10131,278035545,Sách Tư Duy Đầu Tư - Tiền Đẻ Ra Tiền,1,229440.0,229440.0,2025-10-15 13:53:06.591350,,4.7,Regular
TXN009968,10494,181927774,Điện thoại bàn Panasonic KX-TGD310 hàng chính hãng,1,952000.0,952000.0,2025-04-23 13:53:08.377357,Panasonic,4.8,One-time
TXN006386,10185,274527319,"Bộ phát Wifi di động PROLiNK DL7202 dùng SIM 4G LTE 150Mbps, pin 3000mAH lên tới 12h, TFT 1.44"", hỗ trợ 185 quốc gia - Hàng chính hãng",2,1858500.0,3717000.0,2025-09-14 13:53:07.068354,Prolink,5.0,Regular
TXN003474,10076,276046675,Điện Thoại Oppo A3 6GB/128GB - Hàng Chính Hãng,1,5983500.0,5983500.0,2025-07-06 13:53:06.020362,OPPO,0.0,Regular
TXN006830,10203,274639765,"Điện thoại OPPO A2M 5G 6GB/128GB , Dimensity 6020 , Màn 90Hz , Rom tiếng việt - Hàng chính hãng",2,3690000.0,7380000.0,2025-07-22 13:53:07.207351,OPPO,4.7,Occasional
TXN002408,10042,277499293,Điện thoại Samsung Galaxy A56 5G (8GB/128GB) - Hàng chính hãng,1,20622500.0,20622500.0,2025-07-01 13:53:05.668350,Samsung,2.0,VIP
TXN009055,10362,276465090,"Combo Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th) Kèm Bao Da, Mới nguyên Seal - Hàng chính hãng",4,4890000.0,19560000.0,2025-04-08 13:53:07.972363,Kindle,0.0,Occasional
TXN004672,10119,275585307,Pin dành cho Macbook Air 13'' A1466 A1496 A1405 A1377 2013 2014 2015 2017 hàng nhập khẩu.,1,1335000.0,1335000.0,2025-03-23 13:53:06.482457,MINHHA,0.0,Regular
TXN003150,10062,276448920,"Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th), Mới nguyên Seal - Hàng chính hãng",3,7335000.0,22005000.0,2025-01-18 13:53:05.909370,Kindle,5.0,Regular
TXN003296,10068,157255752,Sách Sức Mạnh Của Hiện Tại (Tái Bản),1,201600.0,201600.0,2025-02-12 13:53:05.960369,,5.0,Regular
TXN003132,10062,278064377,Sách Tĩnh Lặng Là Dáng Vẻ Đẹp Nhất Của Bạn,1,102465.0,102465.0,2025-06-26 13:53:05.905373,,5.0,Regular
TXN007950,10280,278160115,Thám Tử Lừng Danh Conan - Tập 32 (Bản Nâng Cấp) [Tặng Kèm Bookmark],3,32549.0,97647.0,2025-07-25 13:53:07.576357,,5.0,Occasional
TXN004271,10104,50322710,Sách 48 Nguyên Tắc Chủ Chốt Của Quyền Lực (Tái Bản 2020),3,225000.0,675000.0,2024-11-11 13:53:06.350353,,5.0,Regular
TXN002168,10039,2619499,Sách ​Liễu Phàm Tứ Huấn (Tái Bản 2018),2,98825.0,197650.0,2024-11-06 13:53:05.578370,,4.8,VIP
TXN008154,10297,277007015,Điện thoại Xiaomi Redmi Note 14 6GB/128GB - Hàng Chính Hãng,2,3850000.0,7700000.0,2025-05-17 13:53:07.639349,Xiaomi,5.0,Occasional
TXN007355,10237,964243,Ổ Cứng SSD WD Green 240GB 3D NAND - WDS240G2G0A - Hàng Chính Hãng,2,599000.0,1198000.0,2025-05-11 13:53:07.376353,WD,5.0,Occasional
TXN003442,10074,272888010,Sách Sống Khai Vấn - Sống Tỉnh Thức,3,218250.0,654750.0,2025-06-29 13:53:06.009352,,4.8,Regular
TXN000933,10018,278055563,Sách Sông Đà: Lịch Sử Một Vùng Biên Cảnh Việt Nam,1,623000.0,623000.0,2025-03-16 13:53:05.170357,,5.0,VIP
TXN009165,10369,277465334,Điện Thoại Samsung Galaxy A56 5G - Hàng Chính Hãng,1,7990000.0,7990000.0,2025-07-10 13:53:08.010354,Samsung,4.8,Occasional
TXN008894,10350,275246760,"Hộp mực TN B022 Prospect dùng cho máy in Brother HL-B2000D, HL-B2080DW, DCP-B7535DW, MFC-B7715DW - Hàng chính hãng",1,135300.0,135300.0,2024-12-24 13:53:07.914352,Prospect,4.5,Occasional
TXN008032,10287,278130366,Sách Lịch Sử Phật Giáo,3,157700.0,473100.0,2024-11-04 13:53:07.601353,,5.0,Occasional
TXN003033,10058,271379451,Sách Lý Thuyết Trò Chơi,2,171840.0,343680.0,2025-01-17 13:53:05.871353,,4.7,Regular
TXN001200,10024,277286297,Bộ chia tín hiệu VGA 1 ra 2 FJGEAR FJ-2002 - Hàng Nhập Khẩu,1,212500.0,212500.0,2025-03-05 13:53:05.260349,ROGTZ,0.0,VIP
TXN005551,10149,278469283,"Điện thoại Xiaomi REDMI 14C 5G (6GB/128GB) ,Chip Snapdragon 4 Gen 2 ,Màn hình 6.88inch - Hàng nhập khẩu",1,3898500.0,3898500.0,2025-01-30 13:53:06.787353,Xiaomi,5.0,Regular
TXN004170,10100,142459136,Hộp Mực Cartridge 12A Máy In Canon LBP 2900 (303) 3000 HPQ2612A 1020 M1005 M1010 1018 Có Lỗ Nạp Mực - Hàng Chính Hãng,1,180000.0,180000.0,2025-05-13 13:53:06.319373,GDV,5.0,Regular
TXN009129,10367,272449818,Sách MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,1,70653.0,70653.0,2025-10-30 13:53:07.996353,,5.0,Occasional
TXN006413,10187,276451993,"Máy đọc sách Basic 2024 màn hình 6 inch, độ phân giải 300ppi, dung Lượng 16GB, cổng sạc type C - HÀNG CHÍNH HÃNG",1,5385000.0,5385000.0,2025-08-07 13:53:07.077353,X eXtreme,0.0,Regular
TXN005071,10133,276925932,Điện thoại Samsung Galaxy A16 LTE - Hàng chính hãng,2,5383500.0,10767000.0,2025-05-02 13:53:06.616354,Samsung,5.0,Regular
TXN006120,10173,225912339,Sách Chủ nghĩa khắc kỷ - phong cách sống bản lĩnh và bình thản (Tái Bản),1,138570.0,138570.0,2025-01-14 13:53:06.971358,,4.7,Regular
TXN000851,10017,26061584,Mực nước Inktec dùng cho máy in phun màu Epson - Loại 1 lít (1.000ml) - Hàng chính hãng,1,500000.0,500000.0,2025-09-02 13:53:05.141354,INKTEC,5.0,VIP
TXN004484,10110,750578,Sách Khi Hơi Thở Hóa Thinh Không,1,109545.0,109545.0,2024-12-24 13:53:06.421352,,4.7,Regular
TXN004128,10099,277614251,Apple iPad Air M3 11-Inch Wi-Fi,1,20985000.0,20985000.0,2025-09-17 13:53:06.302370,Apple,5.0,Regular
TXN008450,10320,187827003,Sách Không Diệt Không Sinh Đừng Sợ Hãi (TB5),3,70400.0,211200.0,2025-03-12 13:53:07.740363,,5.0,Occasional
TXN009421,10389,249875170,Sách Hai số phận (bìa cứng),2,153000.0,306000.0,2025-08-31 13:53:08.117358,,5.0,Occasional
TXN008263,10304,273197801,"Hộp mực Topjet 76A/057 NO CHIP cho máy in Hp HP M404n, M428DW Canon LBP 223dw/ 226dw PHẢI LẤY CHÍP CŨ GẮN QUA - Hàng Chính Hãng ",3,198000.0,594000.0,2025-08-22 13:53:07.676369,Topjet,5.0,Occasional
TXN001689,10031,278076371,Combo Hồi Ức Hành Trình Vì Hòa Bình - Nguyễn Chí Vịnh + Từ Sông Bến Hải Đến Dinh Độc Lập,2,467500.0,935000.0,2025-10-25 13:53:05.420351,,4.6,VIP
TXN001600,10030,272367381,Sách Trốn Lên Mái Nhà Để Khóc,1,163875.0,163875.0,2025-07-10 13:53:05.390353,,5.0,VIP
TXN003602,10081,276922095,Sách Thế Hệ Lo Âu,2,219840.0,439680.0,2025-09-14 13:53:06.063351,,4.7,Regular
TXN007077,10218,55319105,Sách Những Quy Luật Của Bản Chất Con Người,2,210000.0,420000.0,2025-04-09 13:53:07.286362,,4.8,Occasional
TXN006993,10213,276825703,"Cụm drum 32A - Cụm trống 32A hàng nhập khẩu dùng cho máy in HP Laserjet M203d, M203dn, M203dw, M230fdw, M230sdn, MFP M227d, MFP M227fdn, MFP M227fdw, MFP M227sdn - Canon LBP 161dn, 162dw, MF266dn, MF261d, MF264dw, MF269dw - Drum Unit CF232A mới 100% ",1,150000.0,150000.0,2024-12-22 13:53:07.261353,VIET TONER CARTRIDGE,0.0,Occasional
TXN001916,10035,58669073,"Hộp mực Brother TN2385 dùng cho máy in HL-L2321D, HL-2361DN, HL-2366DW, DCP-L2520D, MFC-L2701D, MFC-L2701DW - Hàng Chính Hãng",2,1262500.0,2525000.0,2025-03-29 13:53:05.496357,Brother,5.0,VIP
TXN006312,10182,276529979,Máy đọc sách Kindle Scribe 2024 Kèm bút Premium - Hàng chính hãng,1,18435000.0,18435000.0,2025-07-22 13:53:07.042370,Kindle,0.0,Regular
TXN002686,10047,277030799,"Điện thoại Realme Note 50 , Màn 90HZ (3GB/64GB) Rom quốc tế - Hàng chính hãng",3,4997500.0,14992500.0,2025-07-16 13:53:05.759354,Realme,5.0,VIP
TXN000389,10008,278160119,One-Punch Man - Tập 30: Chướng Ngại Lớn Nhất (Bản Thường),1,68250.0,68250.0,2025-03-21 13:53:04.960369,,5.0,VIP
TXN007002,10213,276046675,Điện Thoại Oppo A3 6GB/128GB - Hàng Chính Hãng,2,3989000.0,7978000.0,2025-05-02 13:53:07.265355,OPPO,0.0,Occasional
TXN009067,10363,278059479,Sách Nghĩ khác - Làm khác,2,167300.0,334600.0,2024-11-17 13:53:07.976356,,5.0,Occasional
TXN006019,10168,219163708,"Hộp mực 337 - Hộp mực Canon mf241d hàng nhập khẩu dùng cho máy in Canon MF211, MF212w, MF215, MF217w, MF220, MF221d, MF230, MF232w, MF235, MF237w, MF240, MF244dw, MF246dn, MF249dw, LBP 151dw - Cartridge 337 - 83A mới 100%",1,195000.0,195000.0,2025-04-02 13:53:06.939357,NoBrand,4.7,Regular
TXN007813,10270,184059211,Apple iPhone 13,2,20000000.0,40000000.0,2025-07-02 13:53:07.530370,Apple,5.0,Occasional
TXN008202,10301,278468539,"Điện thoại Realme Note 60 (6GB/128GB) Màn hình 6.74"" ,Kháng nước IP68 ,Rom tiếng việt - Hàng nhập khẩu Nhật",1,2599000.0,2599000.0,2024-12-11 13:53:07.655349,Realme,0.0,Occasional
TXN006727,10198,275243138,Sách Rèn Luyện Tư Duy Phản Biện,3,132150.0,396450.0,2025-10-18 13:53:07.174369,,4.8,Regular
TXN006587,10192,248792234,Hộp mực cho máy in HP Neverstop Laser 1000w / 1000a hàng nhập khẩu mới 100% [Full box] -  103A / W1103A,3,165000.0,495000.0,2025-03-17 13:53:07.129369,NoBrand,4.0,Regular
TXN004024,10095,806672,USB Team Taiwan C171 16GB,1,135000.0,135000.0,2025-01-28 13:53:06.266354,TEAM,4.8,Regular
TXN003380,10072,277360579,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,1,4843500.0,4843500.0,2025-09-13 13:53:05.988368,Xiaomi,5.0,Regular
TXN005904,10164,198868735,Điện thoại IP Grandstream GRP 2601 hàng chính hãng,2,1320000.0,2640000.0,2025-03-24 13:53:06.906375,Grandstream,0.0,Regular
TXN008989,10358,278504554,Kệ đỡ giá đỡ đế tản nhiệt cho ipad máy tính bảng hợp kim nhôm gấp gọn xoay 360 độ nhiều nấc độ cao K31- Hàng chính hãng,1,139000.0,139000.0,2025-08-31 13:53:07.946355,SUZIN,1.0,Occasional
TXN006149,10173,263798932,Máy đọc sách Boox Page - Hàng Chính Hãng,1,8235000.0,8235000.0,2025-02-23 13:53:06.978353,Onyx Boox,5.0,Regular
TXN007925,10278,277539447,Sách Về với gia đình,4,66000.0,264000.0,2025-05-23 13:53:07.567351,,5.0,Occasional
TXN009705,10435,275905148,Sách Nâng Cao Tần Số Năng Lượng Cá Nhân,2,94240.0,188480.0,2025-01-18 13:53:08.241352,,5.0,One-time
TXN004408,10108,263798932,Máy đọc sách Boox Page - Hàng Chính Hãng,1,8235000.0,8235000.0,2024-12-06 13:53:06.399525,Onyx Boox,5.0,Regular
TXN001156,10023,276191357,Hộp mực dành cho Máy in Brother DCP 2520dw 2540dw -HL-L2321D HL-2361DN HL-2366DW MFC-L2701D MFC-L2701DW - TN 2325/2385 Mới 100%-CÓ LỔ ĐỔ MỰC Hàng chính hãng Alpha Cartridge ,1,262500.0,262500.0,2025-10-09 13:53:05.245354,Alpha Cartridge,4.5,VIP
TXN003205,10065,277744033,Bộ mở rộng sóng Wifi TP-Link Wifi 6 RE505X - Hàng chính hãng,1,1258500.0,1258500.0,2025-04-02 13:53:05.926369,TP-Link,4.0,Regular
TXN005138,10136,274516245,"Điện thoại Masstel Fami 60S 4G(LTE) ,Bàn phím lớn, Khung viền kim loại - Hàng chính hãng",1,1033500.0,1033500.0,2024-12-15 13:53:06.639359,Masstel,5.0,Regular
TXN001146,10023,275621665,Hộp mực cho máy in HP 135a / 135w (có chip) hàng nhập khẩu - Dành cho máy in HP Laser MFP 135a / 135w - Cartridge 107A / W1107A mới 100% [Full Box] ,2,450000.0,900000.0,2025-05-27 13:53:05.242354,Viet Toner,5.0,VIP
TXN001517,10028,274639765,"Điện thoại OPPO A2M 5G 6GB/128GB , Dimensity 6020 , Màn 90Hz , Rom tiếng việt - Hàng chính hãng",1,9225000.0,9225000.0,2025-03-22 13:53:05.360353,OPPO,4.7,VIP
TXN003003,10057,134641513,USB SanDisk CZ600 - USB 3.0 - Hàng Chính Hãng,1,298500.0,298500.0,2025-06-27 13:53:05.860357,SanDisk,5.0,Regular
TXN006729,10198,275621667,Hộp mực máy in HP 137fnw (có chip) hàng nhập khẩu - Dùng cho máy in HP Laser MFP 137fnw - Cartridge 107A / W1107A mới 100% [Full Box] ,2,270000.0,540000.0,2025-04-06 13:53:07.175369,Viet Toner,0.0,Regular
TXN002520,10044,274560616,"Máy tính bảng học tập thông minh Nexta Edutab Kid cho bé từ 5-8 tuổi - quản lý thời gian cho trẻ - 1 đổi 1 trong vòng 30 ngày, bảo hành 12 tháng",1,7475000.0,7475000.0,2025-02-21 13:53:05.702352,Nexta,5.0,VIP
TXN002448,10043,12071716,Mực In Cho Máy HL-B series Brother TN-B022 Toner - Hàng Chính Hãng,1,1225000.0,1225000.0,2025-08-23 13:53:05.678349,Brother,4.8,VIP
TXN005992,10167,2619499,Sách ​Liễu Phàm Tứ Huấn (Tái Bản 2018),3,59295.0,177885.0,2025-09-16 13:53:06.929371,,4.8,Regular
TXN006153,10174,274638659,"Điện Thoại Xiaomi Redmi Note 13 Pro 5G 8GB/128GB Snapdragon 7s Gen 2 , Màn OLED 120Hz, Rom Tiếng việt - Hàng nhập khẩu",3,7048500.0,21145500.0,2025-08-14 13:53:06.980353,Xiaomi,4.5,Regular
TXN009866,10469,276440892,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng - Hàng Chính Hãng,2,3832000.0,7664000.0,2024-11-20 13:53:08.294351,Vivo,0.0,One-time
TXN007402,10240,274524033,"Điện thoại người già Masstel Fami 12S 4G(LTE) , Bàn phím chữ số to, Loa lớn , Máy viền thép chắc chắn - Hàng chính hãng",4,599000.0,2396000.0,2025-04-21 13:53:07.390369,Masstel,0.0,Occasional
TXN003721,10084,103354831,Ổ cứng SSD Lexar NQ100 2.5” SATA (6Gb/s) - Hàng Chính Hãng,2,1027500.0,2055000.0,2025-06-07 13:53:06.117355,Lexar,4.3,Regular
TXN006804,10200,276895947,"Usb phát sóng wifi từ sim 4G USB Modem, Bộ phát Wifi từ Sim 4G, Dcom phát wifi tốc độ cao,  phủ sóng rộng - Hàng chính hãng / Hàng nhập khẩu",1,338000.0,338000.0,2025-03-11 13:53:07.199453,PIX-LINK,5.0,Occasional
TXN001394,10027,276539826,"Máy đọc sách New Kindle 2024, 16Gb Mới nguyên Seal - Hàng chính hãng",2,8975000.0,17950000.0,2025-04-23 13:53:05.324370,Kindle,5.0,VIP
TXN004756,10122,274544634,"Điện thoại Redmi Note 12R 5G 6/128GB Snapdragon 4 Gen 2, Rom Quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",2,4648500.0,9297000.0,2025-04-24 13:53:06.509370,Xiaomi,5.0,Regular
TXN003496,10077,200008181,Pin dùng cho Laptop Dell Latitude 5480 - Model: GJKNX - Hàng Nhập Khẩu New Seal,1,1314811.5,1314811.5,2025-06-27 13:53:06.027363,MISUFUJl,5.0,Regular
TXN006904,10208,277591013,Bộ Truyện - Itto - Cơn lốc sân cỏ,1,171000.0,171000.0,2025-08-22 13:53:07.234373,,5.0,Occasional
TXN003519,10077,276062770,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,2,3748500.0,7497000.0,2024-11-21 13:53:06.035361,Xiaomi,0.0,Regular
TXN003533,10078,26691653,USB SanDisk Ultra Luxe USB 3.1 Flash Drive | SDCZ74-032G-G46 | USB3.1 | Hàng Chính Hãng,4,292350.0,1169400.0,2025-03-13 13:53:06.041358,SanDisk,5.0,Regular
TXN006453,10187,165030729,Sách Những Kẻ Âu Lo,1,196500.0,196500.0,2025-10-15 13:53:07.088383,,5.0,Regular
TXN007697,10261,6711831,Hộp mực máy in canon Lbp 6030/ 6030w,3,125000.0,375000.0,2025-06-16 13:53:07.490363,OEM,4.5,Occasional
TXN003598,10080,207256575,Sách Định luật Murphy – Mọi bí mật tâm lý thao túng cuộc đời bạn,2,123163.5,246327.0,2025-08-15 13:53:06.062351,,4.8,Regular
TXN000971,10019,21709688,Hộp mực 12a dành cho máy in LBP 2900/ hp 1020/ 1010 - NHẬP KHẨU,2,291250.0,582500.0,2025-07-09 13:53:05.184355,Premium,4.7,VIP
TXN001414,10027,164318521,Điện thoại bàn Panasonic KX-TGF320 hàng chính hãng,3,6250000.0,18750000.0,2025-02-07 13:53:05.328371,Panasonic,5.0,VIP
TXN005407,10144,278500947,Điện Thoại Realme C71 4GB/128GB - Hàng Chính Hãng,1,4588500.0,4588500.0,2025-05-17 13:53:06.736354,Realme,0.0,Regular
TXN006002,10167,252562412,"Nhãn in Tepra SS6K (Chữ Đen Nền Trắng, Khổ 6mm) - Hàng chính hãng",2,360000.0,720000.0,2025-03-23 13:53:06.934357,KingJim,0.0,Regular
TXN001278,10025,4780917,Sách Người Đua Diều (Tái Bản 2018),2,231480.0,462960.0,2025-01-10 13:53:05.283352,,4.8,VIP
TXN009978,10495,274904904,Máy tính bảng Samsung Galaxy Tab A9 Wifi / LTE (4GB/64GB) - Hàng chính hãng,1,3095200.0,3095200.0,2025-10-01 13:53:08.390359,Samsung,5.0,One-time
TXN007984,10283,3054369,Phần Mềm Diệt Virus BKAV Profressional 1 PC 12 Tháng - Hàng Chính Hãng,2,243000.0,486000.0,2024-11-08 13:53:07.587352,Bkav,5.0,Occasional
TXN000015,10000,138481685,"Phần mềm Microsoft 365 Family | 12 tháng | Dành cho tối đa 6 người | 5 thiết bị/tài khoản| Word, Excel, PowerPoint | 1TB OneDrive",2,4475000.0,8950000.0,2025-02-12 13:53:04.828372,Microsoft,5.0,VIP
TXN005910,10164,251999091,"Mực nạp đa năng KT221 (tặng kèm phễu) (hàng nhập khẩu) dùng cho hộp mực 12A, 35A, 85A, 49A, 53A, 26A, 05A, 78A, 83A",2,37500.0,75000.0,2025-10-29 13:53:06.907370,NoBrand,4.7,Regular
TXN009135,10367,14379439,Trống máy in Brother HL-2385/L2320D/2321D/2340DW/2360DN/2361dn/2365DW - Hàng nhập khẩu,2,58000.0,116000.0,2025-06-17 13:53:07.998420,KOMAXI,5.0,Occasional
TXN000966,10019,278469242,"Điện thoại Realme C61(6GB/128GB) Màn hình 6.74inch,pin 5000mAh - Hàng chính hãng",1,6747500.0,6747500.0,2025-06-10 13:53:05.182364,Realme,0.0,VIP
TXN009969,10494,226552005,Điện thoại bàn Panasonic KX-TSC11 hàng chính hãng,1,496000.0,496000.0,2025-04-23 13:53:08.377357,Panasonic,5.0,One-time
TXN004920,10128,195545304,Sách Khéo Ăn Nói Sẽ Có Được Thiên Hạ,1,122850.0,122850.0,2025-05-04 13:53:06.562349,,4.8,Regular
TXN004618,10116,248792234,Hộp mực cho máy in HP Neverstop Laser 1000w / 1000a hàng nhập khẩu mới 100% [Full box] -  103A / W1103A,2,165000.0,330000.0,2025-04-19 13:53:06.462370,NoBrand,4.0,Regular
TXN004210,10102,206784512,Sách Cây Brooklyn Xanh Biếc,2,280950.0,561900.0,2025-05-07 13:53:06.332361,,4.5,Regular
TXN003289,10068,276369646,Điện thoại Xiaomi Redmi 14C - Hàng chính hãng,1,4033500.0,4033500.0,2025-08-13 13:53:05.957369,Xiaomi,0.0,Regular
TXN000334,10007,275905148,Sách Nâng Cao Tần Số Năng Lượng Cá Nhân,1,294500.0,294500.0,2025-06-03 13:53:04.938358,,5.0,VIP
TXN004113,10099,276777219,Sách Chăm Sóc Bản Thân Thật Sự,1,173100.0,173100.0,2025-05-28 13:53:06.295351,,5.0,Regular
